 0.10264,-0.000
 0.21449,0.000
 0.43020,0.000
 0.64620,0.000
 0.87012,0.000
 1.09237,13968.000
 1.31250,13968.000
 1.52001,13968.000
 1.63349,13968.000
 1.84746,13968.000
 2.07566,13820.000
 2.28757,13820.000
 2.50282,13820.000
 2.77884,13820.000
 2.85754,13820.000
 3.07363,14058.000
 3.28451,14058.000
 3.51033,14058.000
 3.61801,14058.000
 3.84357,14058.000
 4.05105,14720.000
 4.27829,14720.000
 4.50059,14720.000
 4.72204,14720.000
 4.84254,14720.000
 5.05032,13700.000
 5.27555,13700.000
 5.49223,13700.000
 5.70895,13700.000
 5.81577,13700.000
 6.04141,13338.000
 6.25793,13338.000
 6.47569,13338.000
 6.69624,13338.000
 6.92413,13338.000
 7.02386,13514.000
 7.24042,13514.000
 7.45682,13514.000
 7.68124,13514.000
 7.89801,13514.000
 8.12503,14044.000
 8.22313,14044.000
 8.45569,14044.000
 8.68032,14044.000
 8.89688,14044.000
 9.12216,13719.000
 9.23019,13719.000
 9.46313,13719.000
 9.67944,13719.000
 9.89592,13719.000
 10.11233,13179.000
 10.22123,13179.000
 10.44579,13179.000
 10.66290,13179.000
 10.87851,13179.000
 11.10377,13212.000
 11.32820,13212.000
 11.44021,13212.000
 11.66987,13212.000
 11.87762,13212.000
 12.10288,13803.000
 12.21937,13803.000
 12.43129,13803.000
 12.65241,13803.000
 12.86881,13803.000
 13.08522,13921.000
 13.30300,13921.000
 13.53119,13921.000
 13.64300,13921.000
 13.85917,13921.000
 14.07079,13726.000
 14.29009,13726.000
 14.50855,13726.000
 14.62077,13726.000
 14.83386,13726.000
 15.06688,13750.000
 15.30001,13750.000
 15.52469,13750.000
 15.63299,13750.000
 15.84951,13750.000
 16.06590,13908.000
 16.29074,13908.000
 16.50977,13908.000
 16.61552,13908.000
 16.84000,13908.000
 17.07587,13672.000
 17.29000,13672.000
 17.50617,13672.000
 17.61458,13672.000
 17.84509,13672.000
 18.06423,13776.000
 18.27214,13776.000
 18.49724,13776.000
 18.71366,13776.000
 18.83019,13776.000
 19.04822,14119.000
 19.25501,14119.000
 19.49240,14119.000
 19.71548,14119.000
 19.82961,14119.000
 20.03715,13937.000
 20.25619,13937.000
 20.47853,13937.000
 20.69530,13937.000
 20.91166,13937.000
 21.02850,13705.000
 21.24477,13705.000
 21.46983,13705.000
 21.67798,13705.000
 21.89430,13705.000
 22.11881,13637.000
 22.22727,13637.000
 22.44311,13637.000
 22.66023,13637.000
 22.88484,13637.000
 23.10983,13789.000
 23.21798,13789.000
 23.42626,13789.000
 23.64945,13789.000
 23.86722,13789.000
 24.09240,13898.000
 24.30036,13898.000
 24.42015,13898.000
 24.64180,13898.000
 24.84788,13898.000
 25.08042,14104.000
 25.30808,14104.000
 25.42452,14104.000
 25.65763,14104.000
 25.87405,14104.000
 26.08191,13702.000
 26.31524,13702.000
 26.43151,13702.000
 26.64798,13702.000
 26.86944,13702.000
 27.08099,13604.000
 27.30622,13604.000
 27.52288,13604.000
 27.63053,13604.000
 27.85558,13604.000
 28.07252,13753.000
 28.28894,13753.000
 28.50427,13753.000
 28.61633,13753.000
 28.83821,13753.000
