0.3244811999999999,76.73287077681874
0.5486500999999999,0.9825570486832161
0.7558720999999999,0.9995506130021731
0.9836371000000002,0.9997598939240048
1.0878773000000002,0.9997903703754326
1.3159378999999998,0.9998395647642948
1.5252379999999999,0.9998944679878241
1.7491568000000002,0.9998288648315867
1.9666671999999998,0.9998692906316909
2.1845949,0.9999311918522349
2.2884601,0.9999183218502206
2.5081444999999998,0.999907152596555
2.7264196,0.9999416085834124
2.9491989,0.9998992780783128
3.1682232,0.9999433044018903
3.2802903,0.9999478891269352
3.4884277,0.999915513385938
3.7245016,0.9999425355848129
