 0.11620,-0.000
 0.22426,0.000
 0.44914,0.000
 0.66583,0.000
 0.88202,0.000
 1.10689,13619.000
 1.31499,13619.000
 1.42351,13619.000
 1.63964,13619.000
 1.88717,13619.000
 2.08238,13514.000
 2.29741,13514.000
 2.41502,13514.000
 2.64738,13514.000
 2.86452,13514.000
 3.08054,13883.000
 3.29690,13883.000
 3.42160,13883.000
 3.64620,13883.000
 3.87059,13883.000
 4.07951,14034.000
 4.29569,14034.000
 4.52014,14034.000
 4.62880,14034.000
 4.84514,14034.000
 5.06846,13593.000
 5.28604,13593.000
 5.50290,13593.000
 5.71904,13593.000
 5.83580,13593.000
 6.07742,13598.000
 6.29617,13598.000
 6.41430,13598.000
 6.63423,13598.000
 6.85084,13598.000
 7.08421,13340.000
 7.30108,13340.000
 7.51742,13340.000
 7.62617,13340.000
 7.84269,13340.000
 8.06708,13860.000
 8.28359,13860.000
 8.50038,13860.000
 8.72525,13860.000
 8.84055,13860.000
 9.05821,14038.000
 9.27475,14038.000
 9.48919,14038.000
 9.71496,14038.000
 9.81547,14038.000
 10.04073,13754.000
 10.25223,13754.000
 10.49030,13754.000
 10.71203,13754.000
 10.81606,13754.000
 11.03976,13393.000
 11.25601,13393.000
 11.47284,13393.000
 11.69454,13393.000
 11.90574,13393.000
 12.02252,14019.000
 12.23872,14019.000
 12.46296,14019.000
 12.67601,14019.000
 12.89250,14019.000
 13.11198,13876.000
 13.23130,13876.000
 13.43775,13876.000
 13.67050,13876.000
 13.89524,13876.000
 14.12044,13890.000
 14.22887,13890.000
 14.43735,13890.000
 14.66240,13890.000
 14.87782,13890.000
 15.10289,13388.000
 15.32513,13388.000
 15.42871,13388.000
 15.65246,13388.000
 15.85960,13388.000
 16.07688,13978.000
 16.30249,13978.000
 16.51860,13978.000
 16.62630,13978.000
 16.84284,13978.000
 17.06807,13599.000
 17.28429,13599.000
 17.50096,13599.000
 17.61745,13599.000
 17.83389,13599.000
 18.05829,13685.000
 18.26686,13685.000
 18.48350,13685.000
 18.71638,13685.000
 18.81633,13685.000
 19.03278,14063.000
 19.26334,14063.000
 19.48250,14063.000
 19.69895,14063.000
 19.91132,14063.000
 20.01521,13686.000
 20.24307,13686.000
 20.45619,13686.000
 20.68150,13686.000
 20.89313,13686.000
 21.10811,14041.000
 21.23086,14041.000
 21.45002,14041.000
 21.65679,14041.000
 21.88022,14041.000
 22.09692,13612.000
 22.31399,13612.000
 22.42141,13612.000
 22.64613,13612.000
 22.86162,13612.000
 23.08435,13642.000
 23.30401,13642.000
 23.41792,13642.000
 23.64558,13642.000
 23.86983,13642.000
 24.08607,13970.000
 24.31176,13970.000
 24.42808,13970.000
 24.64311,13970.000
 24.86102,13970.000
 25.08551,13430.000
 25.31066,13430.000
 25.71156,13430.000
 25.75876,13430.000
