0.000857, 0.857888, 0.000731, 0.000703, 0.000683, 1.715684, 1.715683, 0.000648, 0.000642, 0.000636, 0.857854, 0.000624, 0.000622, 0.000617, 0.857851, 1.715682, 0.000613, 0.857851, 0.857850, 0.857850, 0.857850, 0.857849, 0.000602, 0.857850, 3.431363, 1.715682, 3.431387, 2.493871, 2.574915, 2.574906, 10.294158, 10.294157, 0.005296, 2.574841, 5.147437, 0.005276, 0.005276, 7.720628, 2.574846, 5.147446, 2.493792, 2.574846, 5.147442, 10.294157, 8.003673, 16.012955, 16.879131, 8.896779, 0.913466, 24.876873, 8.896599, 18.611659, 9.762997, 24.010420, 24.010596, 1.779741, 22.076535, 4.374500, 18.611299, 5.240760, 25.743092, 0.913292, 15.156813, 64.987643, 59.880682, 55.686517, 35.257804, 79.395013, 89.607789, 10.636393, 60.792315, 20.849320, 36.168672, 11.547430, 25.955862, 70.091237, 50.579049, 40.363374, 64.986770, 45.469923, 27.199064, 107.708617, 31.289640, 30.464635, 107.987774, 32.106759, 208.328647, 183.584655, 106.885782, 183.584037, 234.162970, 56.296029, 5.169810, 259.731242, 233.893196, 55.752334, 56.024077, 158.014112, 140.633805, 291.756196, 279.298527, 752.191751, 104.060999, 518.015924, 442.132749, 217.192566, 722.708169, 379.964023, 379.977523, 183.127867, 873.071573, 730.452180, 705.640431, 103.948507, 103.956872, 79.105482, 392.664107, 313.383300, 736.625513, 2288.688858, 2087.090931, 1390.665732, 1147.290603, 1231.010758, 1209.748504, 387.280795, 2350.270668, 1419.126807, 1049.964971, 966.019257, 1737.359599, 2022.369020, 1145.210076, 2072.448947, 1190.287194, 3962.688018, 6162.560218, 7692.167617, 3642.502055, 3104.727406, 8085.027103, 7030.457998, 5761.084237, 10129.145562, 5896.648071, 8648.017384, 3308.366188, 7689.904508, 5412.985619, 4118.089219, 6160.918337, 9759.791753, 11494.092398, 32293.993285, 30201.633638, 34697.212137, 40244.898273, 37573.122321, 37490.452123, 25676.998984, 30842.010525, 31415.454385, 36286.745038, 35529.524106, 22292.914444, 22319.438803, 39067.807514, 30200.789706, 28050.712665, 24116.608795, -140754669754100151847558840320.000000, 
0.863895, 0.000737, 0.000709, 0.000688, 1.727697, 1.727695, 0.000653, 0.000647, 0.000641, 0.863860, 0.000629, 0.000627, 0.000622, 0.863857, 1.727695, 0.000618, 0.863858, 0.863857, 0.863857, 0.863856, 0.863856, 0.000607, 0.863856, 3.455388, 1.727695, 3.455413, 0.837112, 2.592946, 2.592938, 10.366235, 10.366235, 0.005341, 2.592871, 5.183479, 0.005320, 0.005322, 7.774686, 2.592876, 5.183488, 2.511255, 2.592876, 5.183484, 10.366235, 8.059719, 5.375029, 16.997325, 8.959117, 0.919928, 25.051072, 8.958936, 18.741992, 9.831394, 24.178557, 24.178736, 1.792271, 22.231125, 4.405191, 18.741630, 5.277514, 25.923357, 0.919754, 15.263148, 21.814430, 60.300566, 56.077056, 35.505294, 79.951582, 90.235805, 10.711458, 61.218593, 20.995929, 36.422548, 11.628902, 26.138217, 70.582619, 50.933827, 40.646618, 65.442467, 45.788942, 27.391465, 36.156303, 31.514465, 30.684008, 108.750205, 32.337831, 209.793578, 184.876484, 107.640673, 184.875896, 235.808989, 56.696571, 5.212258, 261.556100, 235.537276, 56.149245, 56.422976, 159.127170, 141.638437, 97.953652, 281.315936, 757.522559, 104.850938, 521.703297, 445.291829, 218.775046, 727.828606, 382.682414, 382.694671, 184.463043, 879.237309, 735.618565, 710.632938, 104.729083, 104.736788, 79.711539, 395.586403, 105.352574, 742.236437, 2305.215598, 2102.205214, 1400.931022, 1155.813014, 1240.134947, 1218.731688, 390.526333, 2367.247961, 1429.542952, 1057.826659, 973.299226, 1750.036028, 2037.046325, 1153.790706, 2087.547116, 1200.239240, 1331.824517, 6211.865145, 7751.717681, 3673.790001, 3131.832985, 8147.154474, 7084.316233, 5806.946176, 10205.967692, 5943.090573, 8714.218354, 3337.282576, 7749.053755, 5456.551427, 4151.780343, 6209.593000, 9833.475707, 11574.571755, 10840.036475, 30413.099491, 34940.155140, 40526.685074, 37836.201877, 37752.952838, 25856.784242, 31057.960170, 31635.419171, 36540.817635, 35778.294793, 22449.005013, 22475.715090, 39341.352559, 30412.249650, 28247.118196, 24285.468511, -141740206055666473082265010176.000000, 0.040778, 
0.000691, 0.000665, 0.000646, 1.617997, 1.617995, 0.000613, 0.000607, 0.000601, 0.809009, 0.000590, 0.000588, 0.000584, 0.809007, 1.617995, 0.000579, 0.809007, 0.809006, 0.809006, 0.809006, 0.809005, 0.000570, 0.809006, 3.235989, 1.617995, 3.236012, 0.783960, 0.809436, 2.428301, 9.708032, 9.708032, 0.005010, 2.428239, 4.854355, 0.004990, 0.004992, 7.281033, 2.428243, 4.854363, 2.351805, 2.428243, 4.854360, 9.708031, 7.547976, 5.033748, 5.306036, 8.390297, 0.861586, 23.460473, 8.390139, 17.551995, 9.207197, 22.643356, 22.643531, 1.678542, 20.819590, 4.125550, 17.551664, 4.942485, 24.277375, 0.861423, 14.294217, 20.429537, 18.824129, 52.517039, 33.251506, 74.875674, 84.506942, 10.031972, 57.332177, 19.663456, 34.110530, 10.891175, 24.479209, 66.101598, 47.700400, 38.066395, 61.287851, 42.882181, 25.654046, 33.862339, 9.839517, 28.740919, 101.850083, 30.289726, 196.477766, 173.142735, 100.811064, 173.142436, 220.841298, 53.101967, 4.886564, 244.953771, 220.587059, 52.589389, 52.845656, 149.028924, 132.661533, 91.750520, 87.835047, 709.476225, 98.247343, 488.632848, 417.073407, 204.940951, 681.674443, 358.446554, 358.455931, 172.813740, 823.472527, 688.971149, 665.574298, 98.141481, 98.147256, 74.707535, 370.652112, 98.838301, 231.871412, 2159.341752, 1969.181399, 1312.406098, 1082.893229, 1161.867097, 1141.846361, 366.193222, 2217.417233, 1339.253182, 991.165360, 911.994577, 1639.372614, 1908.180320, 1081.017822, 1955.487036, 1125.607405, 1248.551129, 1940.487888, 7264.434015, 3445.062819, 2937.591529, 7634.132492, 6638.899865, 5441.929768, 9562.347294, 5570.440689, 8165.022315, 3129.888757, 7261.616972, 5114.320709, 3892.682563, 5819.189962, 9213.516876, 10839.644794, 10151.748802, 9494.006993, 32721.631415, 37953.444859, 35433.793782, 35355.830638, 24215.008781, 29085.936256, 29626.729521, 34220.659910, 33506.553424, 21023.606356, 21048.620477, 36843.374983, 28481.225099, 26453.568578, 22743.463678, -132740417453676743343030140928.000000, 0.038189, 10.977767, 
0.000713, 0.000692, 1.730977, 1.730976, 0.000656, 0.000650, 0.000644, 0.865500, 0.000632, 0.000630, 0.000625, 0.865497, 1.730975, 0.000621, 0.865498, 0.865497, 0.865497, 0.865496, 0.865496, 0.000610, 0.865496, 3.461949, 1.730975, 3.461973, 0.838702, 0.865957, 0.865954, 10.385916, 10.385916, 0.005366, 2.597798, 5.193321, 0.005345, 0.005347, 7.789447, 2.597802, 5.193329, 2.516026, 2.597803, 5.193326, 10.385915, 8.075036, 5.385248, 5.676546, 2.992067, 0.921809, 25.098663, 8.976031, 18.777610, 9.850137, 24.224487, 24.224678, 1.795812, 22.273377, 4.413679, 18.777253, 5.287655, 25.972611, 0.921636, 15.292532, 21.856265, 20.138747, 18.728235, 35.573910, 80.104553, 90.408374, 10.733019, 61.336066, 21.037046, 36.492902, 11.652189, 26.189034, 70.717808, 51.031724, 40.724986, 65.567936, 45.877076, 27.446996, 36.228440, 10.528250, 10.250993, 108.967201, 32.410113, 210.202561, 185.238144, 107.855975, 185.237993, 236.267414, 56.815537, 5.233183, 262.063660, 235.995472, 56.266911, 56.541283, 159.440668, 141.939974, 98.172421, 93.983170, 253.019952, 105.149877, 522.794395, 446.238766, 219.295215, 729.318117, 383.519732, 383.532695, 184.929466, 881.022717, 737.130397, 712.098546, 105.045542, 105.054651, 79.980747, 396.652442, 105.860635, 248.177665, 770.143474, 2106.979881, 1404.360945, 1158.780981, 1243.248903, 1221.836847, 392.055164, 2372.540227, 1433.053425, 1060.655972, 975.945243, 1754.151637, 2041.722755, 1156.779319, 2092.294712, 1205.782694, 1337.535239, 2077.460659, 2592.093359, 3691.230433, 3147.900175, 8172.472175, 7107.365016, 5826.951234, 10234.279014, 5964.441623, 8740.538059, 3353.136708, 7773.822140, 5476.679477, 4169.331615, 6230.689075, 9861.295428, 11639.411363, 10904.803289, 10201.035891, 11709.582698, 40735.122054, 38046.320655, 37956.391203, 26044.533415, 31258.086530, 31833.552611, 36735.724348, 35976.412260, 22627.567617, 22642.133771, 39550.549241, 30611.043667, 28433.360746, 24464.776424, -142009306432401722164258013184.000000, 0.040317, 11.762307, 5.706736, 
0.000693, 1.731715, 1.731713, 0.000658, 0.000652, 0.000646, 0.865869, 0.000633, 0.000632, 0.000626, 0.865866, 1.731713, 0.000622, 0.865867, 0.865866, 0.865866, 0.865865, 0.865865, 0.000611, 0.865865, 3.463424, 1.731713, 3.463449, 0.839060, 0.866327, 0.866324, 3.463448, 10.390343, 0.005377, 2.598907, 5.195535, 0.005357, 0.005359, 7.792767, 2.598910, 5.195543, 2.517101, 2.598912, 5.195540, 10.390342, 8.078490, 5.387555, 5.678974, 2.993361, 0.307428, 25.109400, 8.979918, 18.785651, 9.854393, 24.234834, 24.235033, 1.796659, 22.282900, 4.415631, 18.785279, 5.289980, 25.983712, 0.922105, 15.299279, 21.865811, 20.147555, 18.736442, 11.863250, 80.139397, 90.447542, 10.738252, 61.362860, 21.046679, 36.509153, 11.657833, 26.200899, 70.748662, 51.054159, 40.743026, 65.596551, 45.897334, 27.460778, 36.245971, 10.534828, 10.257369, 36.339918, 32.429974, 210.298287, 185.323112, 107.908021, 185.322876, 236.374114, 56.845740, 5.241380, 262.181524, 236.102157, 56.296854, 56.571192, 159.514320, 142.018992, 98.232650, 94.041766, 253.146870, 35.085018, 523.079911, 446.491400, 219.448796, 729.689937, 383.745154, 383.758805, 185.068185, 881.458184, 737.504839, 712.460651, 105.147395, 105.158025, 80.076234, 397.013245, 106.100128, 248.499076, 770.684068, 702.840844, 1405.535118, 1159.838880, 1244.321948, 1222.875209, 392.708009, 2374.008591, 1434.177336, 1061.608194, 976.898900, 1755.388288, 2043.105483, 1157.793896, 2093.722201, 1207.700310, 1339.611316, 2080.066119, 2594.605405, 1232.395894, 3154.597112, 8180.906134, 7115.425552, 5834.103380, 10243.440675, 5971.013506, 8749.068526, 3359.697700, 7781.620237, 5483.928048, 4176.112162, 6237.960516, 9870.426437, 11644.372246, 10909.451072, 10205.383718, 11714.573489, 13584.161315, 38062.536540, 37972.568758, 26055.633966, 31271.409172, 31847.120526, 36751.381638, 35991.745921, 22637.211810, 22651.784171, 39567.406250, 30624.090531, 28445.479450, 24475.203661, -142069832825854951795950878720.000000, 0.040334, 11.785979, 5.717668, 5681.196987, 
1.732268, 1.732267, 0.000659, 0.000653, 0.000647, 0.866146, 0.000634, 0.000633, 0.000628, 0.866143, 1.732266, 0.000623, 0.866143, 0.866143, 0.866142, 0.866142, 0.866142, 0.000612, 0.866142, 3.464531, 1.732266, 3.464556, 0.839329, 0.866605, 0.866602, 3.464555, 3.464555, 0.005387, 2.599739, 5.197196, 0.005367, 0.005369, 7.795257, 2.599743, 5.197204, 2.517906, 2.599745, 5.197201, 10.393663, 8.081081, 5.389285, 5.680796, 2.994336, 0.307550, 8.372482, 8.982837, 18.791684, 9.857598, 24.242600, 24.242800, 1.797305, 22.290051, 4.417116, 18.791313, 5.291743, 25.992042, 0.922479, 15.304403, 21.873044, 20.154233, 18.742675, 11.867275, 26.721917, 90.477200, 10.742432, 61.383222, 21.054168, 36.521570, 11.662313, 26.210027, 70.772024, 51.071226, 40.756775, 65.618221, 45.912730, 27.471660, 36.259630, 10.540307, 10.262849, 36.353658, 10.815623, 210.371594, 185.388469, 107.948658, 185.388318, 236.455958, 56.870046, 5.249254, 262.271482, 236.183695, 56.320830, 56.595436, 159.571462, 142.082444, 98.281540, 94.089687, 253.245556, 35.113148, 174.432360, 446.683531, 219.568329, 729.969658, 383.913738, 383.927242, 185.174427, 881.791727, 737.793127, 712.743209, 105.235133, 105.245539, 80.153891, 397.318780, 106.315823, 248.766091, 771.138733, 703.278072, 468.895677, 1160.903534, 1245.418159, 1223.889611, 393.443549, 2375.359921, 1435.195631, 1062.472351, 977.708972, 1756.508195, 2044.303855, 1158.745923, 2094.924462, 1209.778464, 1341.622468, 2082.429418, 2597.374418, 1234.377024, 1053.516530, 8189.560405, 7123.283160, 5841.642454, 10251.980426, 5978.335071, 8756.409609, 3366.190942, 7789.894711, 5490.738427, 4182.989265, 6245.597274, 9878.786873, 11648.094321, 10912.938233, 10208.645826, 11718.318004, 13588.503435, 12691.567690, 37984.706531, 26063.962541, 31281.404947, 31857.300324, 36763.129063, 36003.250532, 22644.447700, 22659.024719, 39580.053805, 30633.879393, 28454.571929, 24483.027057, -142115244852883797302075981824.000000, 0.040347, 11.806778, 5.727252, 5683.012958, 4.882838, 
1.607755, 0.000612, 0.000607, 0.000601, 0.803889, 0.000590, 0.000588, 0.000583, 0.803886, 1.607755, 0.000579, 0.803887, 0.803886, 0.803886, 0.803885, 0.803885, 0.000569, 0.803885, 3.215508, 1.607755, 3.215531, 0.779000, 0.804315, 0.804312, 3.215530, 3.215530, 0.001669, 2.412876, 4.823632, 0.004988, 0.004990, 7.234950, 2.412881, 4.823641, 2.336926, 2.412883, 4.823638, 9.646588, 7.500238, 5.001924, 5.272477, 2.779121, 0.285464, 7.770692, 2.779069, 17.440989, 9.149089, 22.500114, 22.500297, 1.668179, 20.687902, 4.099677, 17.440643, 4.911435, 24.123800, 0.856229, 14.204529, 20.301034, 18.705774, 17.395671, 11.014460, 24.801383, 27.991480, 9.970817, 56.971629, 19.541345, 33.896979, 10.824556, 24.326639, 65.685558, 47.400869, 37.827812, 60.902298, 42.613208, 25.498744, 33.655048, 9.784358, 9.526809, 33.742283, 10.039792, 65.085066, 172.067886, 100.194343, 172.067918, 219.465031, 52.787380, 4.876964, 243.425083, 219.212432, 52.277855, 52.532813, 148.107193, 131.885717, 91.233703, 87.342792, 235.059813, 32.605621, 161.910748, 138.208162, 203.833105, 677.546904, 356.363289, 356.376784, 171.910074, 818.454862, 684.805597, 661.555605, 97.713413, 97.720102, 74.431995, 368.897933, 98.829115, 231.039755, 715.858502, 652.872943, 435.345028, 359.321489, 1156.413296, 1136.488926, 365.727377, 2205.196256, 1332.552562, 986.603524, 907.912061, 1630.718584, 1897.795417, 1075.861675, 1944.793855, 1124.211137, 1246.523829, 1933.997067, 2412.019996, 1147.182282, 979.043688, 2534.937015, 6616.039109, 5426.160150, 9519.563973, 5552.777067, 8131.285531, 3127.820034, 7234.246793, 5100.639758, 3886.313088, 5801.047427, 9173.170297, 10850.294186, 10167.148197, 9514.670206, 10915.742400, 12648.497398, 11818.805405, 11793.000756, 24309.221131, 29157.857256, 29694.611862, 34245.036621, 33528.481719, 21134.079548, 21152.788573, 36846.584739, 28553.133201, 26536.368222, 22842.688049, -131900295100465401532365406208.000000, 0.037447, 10.974587, 5.323465, 5274.530062, 4.538295, 4.368348, 
0.000613, 0.000608, 0.000602, 0.803889, 0.000590, 0.000589, 0.000584, 0.803886, 1.607755, 0.000580, 0.803887, 0.803886, 0.803886, 0.803885, 0.803885, 0.000570, 0.803885, 3.215508, 1.607755, 3.215531, 0.779001, 0.804316, 0.804313, 3.215530, 3.215530, 0.001672, 0.804293, 4.823633, 0.004996, 0.004998, 7.234951, 2.412882, 4.823642, 2.336928, 2.412884, 4.823639, 9.646588, 7.500245, 5.001931, 5.272485, 2.779135, 0.285486, 7.770696, 2.779083, 5.813671, 9.149131, 22.500135, 22.500323, 1.668250, 20.687916, 4.099742, 17.440659, 4.911498, 24.123827, 0.856296, 14.204733, 20.301239, 18.705981, 17.395882, 11.014672, 24.801590, 27.991697, 3.323819, 56.972266, 19.541991, 33.897576, 10.825174, 24.327252, 65.686215, 47.401532, 37.828470, 60.902940, 42.613852, 25.500690, 33.656960, 9.786171, 9.528662, 33.744179, 10.041753, 65.086996, 57.357887, 100.200352, 172.073928, 219.470604, 52.792676, 4.882184, 243.430468, 219.217755, 52.282905, 52.537898, 148.112421, 131.900880, 91.248975, 87.358400, 235.074915, 32.620566, 161.926303, 138.224374, 67.961228, 677.599907, 356.417954, 356.430816, 171.964644, 818.507256, 684.857614, 661.607012, 97.764379, 97.770047, 74.481494, 369.016554, 98.935154, 231.133520, 715.966284, 652.996637, 435.453839, 359.420254, 385.586528, 1136.833102, 366.103053, 2205.600434, 1332.972924, 987.027895, 908.318689, 1631.077834, 1898.145094, 1076.229368, 1945.111707, 1125.512254, 1248.057933, 1935.470908, 2413.398648, 1148.661536, 980.733113, 2536.319330, 2206.781770, 5431.420250, 9524.426585, 5557.719056, 8135.870995, 3132.534714, 7238.205317, 5105.359951, 3891.353915, 5805.452474, 9177.997419, 10850.294309, 10167.148312, 9514.670314, 10915.742524, 12648.497541, 11818.805539, 11793.000890, 8103.073802, 29157.857586, 29694.612198, 34245.037009, 33528.482098, 21134.079787, 21152.788812, 36846.585156, 28553.133524, 26536.368523, 22842.688308, -131900296593373194566433243136.000000, 0.037447, 10.993568, 5.333332, 5274.530122, 4.546429, 4.375883, 4.247120, 
0.000656, 0.000650, 0.866599, 0.000638, 0.000636, 0.000631, 0.866596, 1.733173, 0.000626, 0.866596, 0.866596, 0.866596, 0.866595, 0.866595, 0.000616, 0.866595, 3.466343, 1.733173, 3.466369, 0.839770, 0.867060, 0.867057, 3.466367, 3.466367, 0.001805, 0.867035, 1.733305, 0.005396, 0.005398, 7.799336, 2.601110, 5.199926, 2.519230, 2.601111, 5.199923, 10.399100, 8.085340, 5.392137, 5.683795, 2.995953, 0.307786, 8.376886, 2.995894, 6.267195, 3.287633, 24.255375, 24.255566, 1.798475, 22.301775, 4.419632, 18.801210, 5.294713, 26.005714, 0.923177, 15.313067, 21.885143, 20.165452, 18.753152, 11.874158, 26.736566, 30.175529, 3.583344, 20.472442, 21.067161, 36.542617, 11.670334, 26.225669, 70.810974, 51.099921, 40.780088, 65.654553, 45.938743, 27.491856, 36.284302, 10.551446, 10.273869, 36.378322, 10.826883, 70.166124, 61.834116, 36.007446, 185.502618, 236.596685, 56.916629, 5.269152, 262.426253, 236.324769, 56.367462, 56.642318, 159.672679, 142.208094, 98.385400, 94.191953, 253.431651, 35.184538, 174.576029, 149.024079, 73.279621, 243.502808, 384.271785, 384.286459, 185.427398, 882.405105, 738.331684, 713.269624, 105.444226, 105.452518, 80.348105, 397.993091, 106.840134, 249.335848, 771.986097, 704.100514, 469.577701, 387.630820, 415.840172, 408.677314, 395.149344, 2378.168349, 1437.532445, 1064.593697, 979.825069, 1758.948116, 2046.871097, 1160.771443, 2097.423761, 1214.941843, 1346.792044, 2088.075167, 2603.221376, 1239.724051, 1058.802117, 2735.958876, 2380.390164, 1953.222571, 10272.970371, 5996.406787, 8775.759213, 3381.746085, 7807.827898, 5507.804100, 4199.901407, 6263.653955, 9898.612477, 11696.704975, 10960.268068, 10256.891512, 11767.258680, 13635.182596, 12740.767910, 12712.950290, 8735.179061, 10477.468727, 32011.031991, 36916.426721, 36143.974735, 22782.708851, 22802.877332, 39720.916654, 30780.508753, 28606.419778, 24624.602648, -142189585964416984404897824768.000000, 0.040251, 11.870913, 5.759601, 5685.986109, 4.909146, 4.724922, 4.585656, 11371.358092, 
0.000651, 0.866664, 0.000639, 0.000637, 0.000632, 0.866661, 1.733303, 0.000627, 0.866661, 0.866661, 0.866661, 0.866660, 0.866660, 0.000617, 0.866660, 3.466603, 1.733303, 3.466629, 0.839834, 0.867126, 0.867123, 3.466627, 3.466627, 0.001808, 0.867101, 1.733436, 0.001802, 0.005407, 7.799921, 2.601307, 5.200317, 2.519421, 2.601308, 5.200313, 10.399880, 8.085956, 5.392549, 5.684233, 2.996200, 0.307835, 8.377525, 2.996137, 6.267674, 3.287897, 8.085739, 24.257425, 1.798684, 22.303470, 4.420036, 18.802664, 5.295184, 26.007702, 0.923329, 15.314471, 21.887017, 20.167189, 18.754791, 11.875282, 26.738809, 30.178023, 3.583836, 20.474201, 7.023141, 36.546036, 11.671923, 26.228384, 70.817028, 51.104518, 40.783855, 65.660215, 45.942940, 27.496153, 36.289334, 10.554579, 10.276949, 36.383376, 10.829990, 70.173687, 61.841031, 36.012436, 61.841144, 236.621214, 56.927435, 5.276159, 262.452601, 236.349243, 56.378269, 56.653170, 159.691285, 142.239763, 98.413039, 94.217439, 253.468912, 35.205496, 174.607882, 149.055061, 73.305250, 243.542091, 128.121179, 384.378339, 185.505399, 882.537284, 738.449817, 713.383651, 105.510420, 105.519693, 80.410993, 398.194496, 107.028063, 249.556314, 772.246425, 704.346641, 469.798443, 387.839444, 416.041373, 408.874967, 131.914530, 2378.903900, 1438.173453, 1065.202025, 980.451632, 1759.690811, 2047.646168, 1161.547758, 2098.262288, 1217.105874, 1348.627870, 2089.695301, 2605.142186, 1241.474799, 1060.432340, 2737.828005, 2382.469000, 1954.923983, 3426.194729, 6002.773309, 8781.887420, 3387.558727, 7813.571973, 5513.520483, 4204.668451, 6269.432955, 9905.025306, 11743.702885, 11005.182170, 10300.823738, 11812.635930, 13680.601582, 12782.759507, 12758.040494, 8782.249957, 10522.480515, 10717.684842, 37061.339485, 36285.717022, 22910.822510, 22935.684535, 39860.784818, 30907.425582, 28744.005917, 24768.484095, -142200251604987048842500243456.000000, 0.040254, 11.887756, 5.767382, 5686.412615, 4.915935, 4.731858, 4.591535, 11372.211057, 11372.200810, 
