 0.09723,14359.000
 0.31293,14359.000
 0.53217,14359.000
 0.74507,13592.000
 0.97724,13592.000
 1.07264,13592.000
 1.29645,13592.000
 1.52398,13592.000
 1.72604,13727.000
 1.96787,13727.000
 2.07682,13727.000
 2.29859,13727.000
 2.51515,13727.000
 2.73158,14434.000
 2.95700,14434.000
 3.17374,14434.000
 3.28129,14434.000
 3.49751,14434.000
 3.71340,14912.000
 3.94530,14912.000
 4.15433,14912.000
 4.26689,14912.000
 4.48272,14912.000
 4.69884,14253.000
 4.93086,14253.000
 5.13908,14253.000
 5.35529,14253.000
 5.47526,14253.000
 5.68341,13824.000
 5.90773,13824.000
 6.12365,13824.000
 6.34780,13824.000
 6.56400,13824.000
 6.67591,13936.000
 6.88535,13936.000
 7.10954,13936.000
 7.32578,13936.000
 7.54975,13936.000
 7.76628,14130.000
 7.87925,14130.000
 8.10340,14130.000
 8.33513,14130.000
 8.54339,14130.000
 8.77531,14003.000
 8.88736,14003.000
 9.11835,14003.000
 9.32790,14003.000
 9.54477,14003.000
 9.76077,14289.000
 9.87374,14289.000
 10.08978,14289.000
 10.30797,14289.000
 10.54017,14289.000
 10.75710,14230.000
 10.86909,14230.000
 11.10106,14230.000
 11.30925,14230.000
 11.52734,14230.000
 11.75126,14192.000
 11.96729,14192.000
 12.07443,14192.000
 12.29944,14192.000
 12.53796,14192.000
 12.74807,14164.000
 13.00189,14164.000
